reporting_start,reporting_end,campaign_name,delivery,results,result_indicator,reach,impressions,cost_per_result,amount_spent,end_date,frequency,link_clicks,button_clicks,comments,reactions,shares,engagement
12/20/17,12/20/17,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
12/20/17,12/20/17,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
12/20/17,12/20/17,20171215-20171222 Traffic Rottet,completed,42,actions:link_click,6011,8340,1.647619048,69.2,12/22/17,1.38745633,41,12,,6,,48
12/20/17,12/20/17,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
12/20/17,12/20/17,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
12/20/17,12/20/17,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
12/20/17,12/20/17,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
12/20/17,12/20/17,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
12/20/17,12/20/17,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
12/20/17,12/20/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
12/20/17,12/20/17,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
12/20/17,12/20/17,20171215-20180103 Lead Gen Turnkey,completed,25,actions:leadgen.other,8108,8836,11.8908,297.27,1/7/18,1.089787864,140,0,,62,,209
12/20/17,12/20/17,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
12/20/17,12/20/17,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
12/20/17,12/20/17,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
12/20/17,12/20/17,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
12/20/17,12/20/17,20171215-20171222 Traffic Turnkey,completed,155,actions:link_click,6781,7060,0.903677419,140.07,12/22/17,1.041144374,147,8,,14,1,170
12/19/17,12/19/17,20171215-20171222 Traffic Turnkey,completed,146,actions:link_click,5638,6077,0.790684932,115.44,12/22/17,1.077864491,137,9,,12,1,159
12/19/17,12/19/17,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
12/19/17,12/19/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
12/19/17,12/19/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
12/19/17,12/19/17,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
12/19/17,12/19/17,20171215-20180103 Lead Gen Turnkey,completed,13,actions:leadgen.other,4999,5449,12.82846154,166.77,1/7/18,1.090018004,85,0,,43,,128
12/19/17,12/19/17,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
12/19/17,12/19/17,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
12/19/17,12/19/17,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
12/19/17,12/19/17,20171215-20171222 Traffic Rottet,completed,36,actions:link_click,4297,5891,1.47,52.92,12/22/17,1.370956481,35,11,2,4,,42
12/19/17,12/19/17,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
12/19/17,12/19/17,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
12/19/17,12/19/17,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
12/19/17,12/19/17,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
12/19/17,12/19/17,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
12/19/17,12/19/17,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
12/19/17,12/19/17,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
12/19/17,12/19/17,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
12/19/17,12/19/17,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
12/19/17,12/19/17,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
12/19/17,12/19/17,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
12/19/17,12/19/17,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
12/18/17,12/18/17,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
12/18/17,12/18/17,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
12/18/17,12/18/17,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
12/18/17,12/18/17,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
12/18/17,12/18/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
12/18/17,12/18/17,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
12/18/17,12/18/17,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
12/18/17,12/18/17,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
12/18/17,12/18/17,20171215-20171222 Traffic Turnkey,completed,215,actions:link_click,7616,7892,0.596232558,128.19,12/22/17,1.036239496,201,9,,12,,227
12/18/17,12/18/17,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
12/18/17,12/18/17,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
12/18/17,12/18/17,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
12/18/17,12/18/17,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
12/18/17,12/18/17,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
12/18/17,12/18/17,20171215-20171222 Traffic Rottet,completed,49,actions:link_click,3789,4582,1.384285714,67.83,12/22/17,1.20929005,48,5,,2,,51
12/18/17,12/18/17,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
12/18/17,12/18/17,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
12/18/17,12/18/17,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
12/18/17,12/18/17,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
12/18/17,12/18/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
12/18/17,12/18/17,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
12/18/17,12/18/17,20171215-20180103 Lead Gen Turnkey,completed,11,actions:leadgen.other,3759,4025,11.53454545,126.88,1/7/18,1.070763501,66,0,,23,,90
12/17/17,12/17/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
12/17/17,12/17/17,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
12/17/17,12/17/17,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
12/17/17,12/17/17,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
12/17/17,12/17/17,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
12/17/17,12/17/17,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
12/17/17,12/17/17,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
12/17/17,12/17/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
12/17/17,12/17/17,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
12/17/17,12/17/17,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
12/17/17,12/17/17,20171215-20171222 Traffic Rottet,completed,42,actions:link_click,3471,4146,1.607380952,67.51,12/22/17,1.194468453,42,14,,4,,46
12/17/17,12/17/17,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
12/17/17,12/17/17,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
12/17/17,12/17/17,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
12/17/17,12/17/17,20171215-20180103 Lead Gen Turnkey,completed,21,actions:leadgen.other,4452,4806,6.421428571,134.85,1/7/18,1.079514825,97,0,,25,,124
12/17/17,12/17/17,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
12/17/17,12/17/17,20171215-20171222 Traffic Turnkey,completed,244,actions:link_click,7546,8026,0.566557377,138.24,12/22/17,1.06360986,235,9,,18,,262
12/17/17,12/17/17,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
12/17/17,12/17/17,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
12/17/17,12/17/17,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
12/17/17,12/17/17,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
12/17/17,12/17/17,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
12/16/17,12/16/17,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
12/16/17,12/16/17,20171215-20171222 Traffic Turnkey,completed,212,actions:link_click,5620,6115,0.623301887,132.14,12/22/17,1.088078292,203,11,,13,,225
12/16/17,12/16/17,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
12/16/17,12/16/17,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
12/16/17,12/16/17,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
12/16/17,12/16/17,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
12/16/17,12/16/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
12/16/17,12/16/17,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
12/16/17,12/16/17,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
12/16/17,12/16/17,20171215-20171222 Traffic Rottet,completed,42,actions:link_click,5038,5697,1.727380952,72.55,12/22/17,1.130805875,42,6,,11,,53
12/16/17,12/16/17,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
12/16/17,12/16/17,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
12/16/17,12/16/17,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
12/16/17,12/16/17,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
12/16/17,12/16/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
12/16/17,12/16/17,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
12/16/17,12/16/17,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
12/16/17,12/16/17,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
12/16/17,12/16/17,20171215-20180103 Lead Gen Turnkey,completed,12,actions:leadgen.other,3691,4123,11.4375,137.25,1/7/18,1.117041452,95,0,,30,,127
12/16/17,12/16/17,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
12/16/17,12/16/17,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
12/16/17,12/16/17,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
12/15/17,12/15/17,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
12/15/17,12/15/17,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
12/15/17,12/15/17,20171215-20180103 Lead Gen Turnkey,completed,13,actions:leadgen.other,3014,3370,7.838461538,101.9,1/7/18,1.118115461,69,0,,38,,109
12/15/17,12/15/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
12/15/17,12/15/17,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
12/15/17,12/15/17,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
12/15/17,12/15/17,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
12/15/17,12/15/17,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
12/15/17,12/15/17,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
12/15/17,12/15/17,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
12/15/17,12/15/17,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
12/15/17,12/15/17,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
12/15/17,12/15/17,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,0,0,,0,12/31/17,0,,0,,,,
12/15/17,12/15/17,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
12/15/17,12/15/17,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
12/15/17,12/15/17,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
12/15/17,12/15/17,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
12/15/17,12/15/17,20171215-20171222 Traffic Rottet,completed,26,actions:link_click,2382,2867,2.094230769,54.45,12/22/17,1.203610411,25,6,,5,,31
12/15/17,12/15/17,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
12/15/17,12/15/17,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
12/15/17,12/15/17,20171215-20171222 Traffic Turnkey,completed,104,actions:link_click,2668,2974,1.012596154,105.31,12/22/17,1.114692654,99,9,,3,,107
12/15/17,12/15/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
